"","SITE","OBS_YEAR","DATE_","ANALYSIS_YEAR","new_MIN_DEPTH_M","new_MAX_DEPTH_M","LATITUDE","LONGITUDE","DEPTH_BIN","New","Percent"
"465","SWA-00427",2015,"2/18/2015","2015",16.9,26.8,-11.06705,-171.0835,"Deep","UPMA",39.0334572
"466","SWA-00427",2015,"2/18/2015","2015",16.9,26.8,-11.06705,-171.0835,"Deep","TURF",18.5873572
"467","SWA-00427",2015,"2/18/2015","2015",16.9,26.8,-11.06705,-171.0835,"Deep","EMA",9.29368
"468","SWA-00427",2015,"2/18/2015","2015",16.9,26.8,-11.06705,-171.0835,"Deep","Other",0
"469","SWA-00429",2015,"2/15/2015","2015",3.6,5.5,-11.04571,-171.0775,"Shallow","Total Coral",18.7755099
"470","SWA-00429",2015,"2/15/2015","2015",3.6,5.5,-11.04571,-171.0775,"Shallow","CCA",44.08163
"471","SWA-00429",2015,"2/15/2015","2015",3.6,5.5,-11.04571,-171.0775,"Shallow","UPMA",11.836734
"472","SWA-00429",2015,"2/15/2015","2015",3.6,5.5,-11.04571,-171.0775,"Shallow","TURF",13.87755
"473","SWA-00429",2015,"2/15/2015","2015",3.6,5.5,-11.04571,-171.0775,"Shallow","EMA",9.387755
"474","SWA-00429",2015,"2/15/2015","2015",3.6,5.5,-11.04571,-171.0775,"Shallow","Other",2.0408163
"475","SWA-00437",2015,"2/19/2015","2015",6.5,12.9,-11.06367,-171.071,"Mid","Total Coral",12.720849
"476","SWA-00437",2015,"2/19/2015","2015",6.5,12.9,-11.06367,-171.071,"Mid","CCA",34.98233
"477","SWA-00437",2015,"2/19/2015","2015",6.5,12.9,-11.06367,-171.071,"Mid","UPMA",14.4876369
"478","SWA-00437",2015,"2/19/2015","2015",6.5,12.9,-11.06367,-171.071,"Mid","TURF",12.367491
"479","SWA-00437",2015,"2/19/2015","2015",6.5,12.9,-11.06367,-171.071,"Mid","EMA",24.38163
"480","SWA-00437",2015,"2/19/2015","2015",6.5,12.9,-11.06367,-171.071,"Mid","Other",1.060071
"481","SWA-00439",2015,"2/15/2015","2015",15.2,23.5,-11.06395,-171.0716,"Deep","Total Coral",49.2592579
"482","SWA-00439",2015,"2/15/2015","2015",15.2,23.5,-11.06395,-171.0716,"Deep","CCA",4.814815
"483","SWA-00439",2015,"2/15/2015","2015",15.2,23.5,-11.06395,-171.0716,"Deep","UPMA",8.8888888
"484","SWA-00439",2015,"2/15/2015","2015",15.2,23.5,-11.06395,-171.0716,"Deep","TURF",29.2592607
"485","SWA-00439",2015,"2/15/2015","2015",15.2,23.5,-11.06395,-171.0716,"Deep","EMA",3.333333
"486","SWA-00439",2015,"2/15/2015","2015",15.2,23.5,-11.06395,-171.0716,"Deep","Other",4.4444447
"487","SWA-00440",2015,"2/19/2015","2015",11.2,19.4,-11.04783,-171.0682,"Mid","Total Coral",27.0676666
"488","SWA-00440",2015,"2/19/2015","2015",11.2,19.4,-11.04783,-171.0682,"Mid","CCA",11.2782
"489","SWA-00440",2015,"2/19/2015","2015",11.2,19.4,-11.04783,-171.0682,"Mid","UPMA",20.67669
"490","SWA-00440",2015,"2/19/2015","2015",11.2,19.4,-11.04783,-171.0682,"Mid","TURF",30.07519
"491","SWA-00440",2015,"2/19/2015","2015",11.2,19.4,-11.04783,-171.0682,"Mid","EMA",10.15038
"492","SWA-00440",2015,"2/19/2015","2015",11.2,19.4,-11.04783,-171.0682,"Mid","Other",0.7518796
"493","SWA-00443",2015,"2/18/2015","2015",7.9,17.6,-11.05016,-171.0663,"Mid","Total Coral",22.7091606
"494","SWA-00443",2015,"2/18/2015","2015",7.9,17.6,-11.05016,-171.0663,"Mid","CCA",19.12351
"495","SWA-00443",2015,"2/18/2015","2015",7.9,17.6,-11.05016,-171.0663,"Mid","UPMA",26.29482
"496","SWA-00443",2015,"2/18/2015","2015",7.9,17.6,-11.05016,-171.0663,"Mid","TURF",21.51394
"497","SWA-00443",2015,"2/18/2015","2015",7.9,17.6,-11.05016,-171.0663,"Mid","EMA",10.35857
"498","SWA-00443",2015,"2/18/2015","2015",7.9,17.6,-11.05016,-171.0663,"Mid","Other",0
"499","SWA-00444",2015,"2/19/2015","2015",3.6,5.4,-11.04558,-171.0723,"Shallow","Total Coral",45.7142906
"500","SWA-00444",2015,"2/19/2015","2015",3.6,5.4,-11.04558,-171.0723,"Shallow","CCA",31.42857
"501","SWA-00444",2015,"2/19/2015","2015",3.6,5.4,-11.04558,-171.0723,"Shallow","UPMA",0.3571429
"502","SWA-00444",2015,"2/19/2015","2015",3.6,5.4,-11.04558,-171.0723,"Shallow","TURF",8.571429
"503","SWA-00444",2015,"2/19/2015","2015",3.6,5.4,-11.04558,-171.0723,"Shallow","EMA",13.57143
"504","SWA-00444",2015,"2/19/2015","2015",3.6,5.4,-11.04558,-171.0723,"Shallow","Other",0.3571429
"505","SWA-00445",2015,"2/19/2015","2015",14.8,27.5,-11.06489,-171.0724,"Deep","Total Coral",13.3333328
"506","SWA-00445",2015,"2/19/2015","2015",14.8,27.5,-11.06489,-171.0724,"Deep","CCA",12.59259
"507","SWA-00445",2015,"2/19/2015","2015",14.8,27.5,-11.06489,-171.0724,"Deep","UPMA",20.37037
"508","SWA-00445",2015,"2/19/2015","2015",14.8,27.5,-11.06489,-171.0724,"Deep","TURF",34.444449
"509","SWA-00445",2015,"2/19/2015","2015",14.8,27.5,-11.06489,-171.0724,"Deep","EMA",17.77778
"510","SWA-00445",2015,"2/19/2015","2015",14.8,27.5,-11.06489,-171.0724,"Deep","Other",1.4814814
"511","SWA-00446",2015,"2/15/2015","2015",11,17.5,-11.06203,-171.0892,"Mid","Total Coral",47.5655446
"512","SWA-00446",2015,"2/15/2015","2015",11,17.5,-11.06203,-171.0892,"Mid","CCA",10.48689
"513","SWA-00446",2015,"2/15/2015","2015",11,17.5,-11.06203,-171.0892,"Mid","UPMA",13.1086137
"514","SWA-00446",2015,"2/15/2015","2015",11,17.5,-11.06203,-171.0892,"Mid","TURF",20.224721
"515","SWA-00446",2015,"2/15/2015","2015",11,17.5,-11.06203,-171.0892,"Mid","EMA",8.2397
"516","SWA-00446",2015,"2/15/2015","2015",11,17.5,-11.06203,-171.0892,"Mid","Other",0.3745318
"517","SWA-00449",2015,"2/15/2015","2015",8.5,16.1,-11.06646,-171.0749,"Mid","Total Coral",72.1374052
"518","SWA-00449",2015,"2/15/2015","2015",8.5,16.1,-11.06646,-171.0749,"Mid","CCA",6.10687
"519","SWA-00449",2015,"2/15/2015","2015",8.5,16.1,-11.06646,-171.0749,"Mid","UPMA",6.8702288
"520","SWA-00449",2015,"2/15/2015","2015",8.5,16.1,-11.06646,-171.0749,"Mid","TURF",7.2519084
"521","SWA-00449",2015,"2/15/2015","2015",8.5,16.1,-11.06646,-171.0749,"Mid","EMA",6.10687
"522","SWA-00449",2015,"2/15/2015","2015",8.5,16.1,-11.06646,-171.0749,"Mid","Other",1.5267176
"523","SWA-00450",2015,"2/20/2015","2015",3.9,7.9,-11.05881,-171.0907,"Shallow","Total Coral",74.0259753
"524","SWA-00450",2015,"2/20/2015","2015",3.9,7.9,-11.05881,-171.0907,"Shallow","CCA",9.415584
"525","SWA-00450",2015,"2/20/2015","2015",3.9,7.9,-11.05881,-171.0907,"Shallow","UPMA",0
"526","SWA-00450",2015,"2/20/2015","2015",3.9,7.9,-11.05881,-171.0907,"Shallow","TURF",13.3116853
"527","SWA-00450",2015,"2/20/2015","2015",3.9,7.9,-11.05881,-171.0907,"Shallow","EMA",2.597403
"528","SWA-00450",2015,"2/20/2015","2015",3.9,7.9,-11.05881,-171.0907,"Shallow","Other",0.6493506
"529","SWA-00455",2015,"2/15/2015","2015",8.4,14,-11.05004,-171.0916,"Mid","Total Coral",75.3521127
"530","SWA-00455",2015,"2/15/2015","2015",8.4,14,-11.05004,-171.0916,"Mid","CCA",4.577465
"531","SWA-00455",2015,"2/15/2015","2015",8.4,14,-11.05004,-171.0916,"Mid","UPMA",9.1549297
"532","SWA-00455",2015,"2/15/2015","2015",8.4,14,-11.05004,-171.0916,"Mid","TURF",8.4507047
"533","SWA-00455",2015,"2/15/2015","2015",8.4,14,-11.05004,-171.0916,"Mid","EMA",1.760563
"534","SWA-00455",2015,"2/15/2015","2015",8.4,14,-11.05004,-171.0916,"Mid","Other",0.7042254
"535","SWA-00461",2015,"2/19/2015","2015",10.5,21,-11.05538,-171.0638,"Mid","Total Coral",30.0724626
"536","SWA-00461",2015,"2/19/2015","2015",10.5,21,-11.05538,-171.0638,"Mid","CCA",19.92754
"537","SWA-00461",2015,"2/19/2015","2015",10.5,21,-11.05538,-171.0638,"Mid","UPMA",17.3913065
"538","SWA-00461",2015,"2/19/2015","2015",10.5,21,-11.05538,-171.0638,"Mid","TURF",14.1304388
"539","SWA-00461",2015,"2/19/2015","2015",10.5,21,-11.05538,-171.0638,"Mid","EMA",17.75362
"540","SWA-00461",2015,"2/19/2015","2015",10.5,21,-11.05538,-171.0638,"Mid","Other",0.7246376
"541","SWA-00467",2015,"2/20/2015","2015",7,17.1,-11.06836,-171.0792,"Mid","Total Coral",7.4509803
"542","SWA-00467",2015,"2/20/2015","2015",7,17.1,-11.06836,-171.0792,"Mid","CCA",19.60784
"543","SWA-00467",2015,"2/20/2015","2015",7,17.1,-11.06836,-171.0792,"Mid","UPMA",29.0196039
"544","SWA-00467",2015,"2/20/2015","2015",7,17.1,-11.06836,-171.0792,"Mid","TURF",24.705881
"545","SWA-00467",2015,"2/20/2015","2015",7,17.1,-11.06836,-171.0792,"Mid","EMA",18.43137
"546","SWA-00467",2015,"2/20/2015","2015",7,17.1,-11.06836,-171.0792,"Mid","Other",0.7843137
"547","SWA-00470",2015,"2/20/2015","2015",10.6,18.2,-11.06625,-171.0844,"Mid","Total Coral",40.6360376
"548","SWA-00470",2015,"2/20/2015","2015",10.6,18.2,-11.06625,-171.0844,"Mid","CCA",7.773852
"549","SWA-00470",2015,"2/20/2015","2015",10.6,18.2,-11.06625,-171.0844,"Mid","UPMA",18.3745538
"550","SWA-00470",2015,"2/20/2015","2015",10.6,18.2,-11.06625,-171.0844,"Mid","TURF",17.667848
"551","SWA-00470",2015,"2/20/2015","2015",10.6,18.2,-11.06625,-171.0844,"Mid","EMA",15.19435
"552","SWA-00470",2015,"2/20/2015","2015",10.6,18.2,-11.06625,-171.0844,"Mid","Other",0.3533569
"553","SWA-00474",2015,"2/15/2015","2015",3.7,7,-11.06127,-171.0682,"Shallow","Total Coral",51.1450384
"554","SWA-00474",2015,"2/15/2015","2015",3.7,7,-11.06127,-171.0682,"Shallow","CCA",22.90076
"555","SWA-00474",2015,"2/15/2015","2015",3.7,7,-11.06127,-171.0682,"Shallow","UPMA",0.3816794
"556","SWA-00474",2015,"2/15/2015","2015",3.7,7,-11.06127,-171.0682,"Shallow","TURF",13.74046
"557","SWA-00474",2015,"2/15/2015","2015",3.7,7,-11.06127,-171.0682,"Shallow","EMA",11.83206
"558","SWA-00474",2015,"2/15/2015","2015",3.7,7,-11.06127,-171.0682,"Shallow","Other",0
"559","SWA-00481",2015,"2/19/2015","2015",4.2,10.6,-11.06797,-171.0819,"Shallow","Total Coral",33.7979121
"560","SWA-00481",2015,"2/19/2015","2015",4.2,10.6,-11.06797,-171.0819,"Shallow","CCA",15.33101
"561","SWA-00481",2015,"2/19/2015","2015",4.2,10.6,-11.06797,-171.0819,"Shallow","UPMA",10.10453
"562","SWA-00481",2015,"2/19/2015","2015",4.2,10.6,-11.06797,-171.0819,"Shallow","TURF",19.512198
"563","SWA-00481",2015,"2/19/2015","2015",4.2,10.6,-11.06797,-171.0819,"Shallow","EMA",20.90592
"564","SWA-00481",2015,"2/19/2015","2015",4.2,10.6,-11.06797,-171.0819,"Shallow","Other",0.3484321
"565","SWA-00482",2015,"2/18/2015","2015",10.7,16.9,-11.05833,-171.0914,"Mid","Total Coral",36.7647072
"566","SWA-00482",2015,"2/18/2015","2015",10.7,16.9,-11.05833,-171.0914,"Mid","CCA",19.11765
"567","SWA-00482",2015,"2/18/2015","2015",10.7,16.9,-11.05833,-171.0914,"Mid","UPMA",12.8676471
"568","SWA-00482",2015,"2/18/2015","2015",10.7,16.9,-11.05833,-171.0914,"Mid","TURF",23.16176
"569","SWA-00482",2015,"2/18/2015","2015",10.7,16.9,-11.05833,-171.0914,"Mid","EMA",8.088235
"570","SWA-00482",2015,"2/18/2015","2015",10.7,16.9,-11.05833,-171.0914,"Mid","Other",0
"571","SWA-00483",2015,"2/15/2015","2015",4.8,7.5,-11.04525,-171.0756,"Shallow","Total Coral",16.1417318
"572","SWA-00483",2015,"2/15/2015","2015",4.8,7.5,-11.04525,-171.0756,"Shallow","CCA",23.62205
"573","SWA-00483",2015,"2/15/2015","2015",4.8,7.5,-11.04525,-171.0756,"Shallow","UPMA",21.2598416
"574","SWA-00483",2015,"2/15/2015","2015",4.8,7.5,-11.04525,-171.0756,"Shallow","TURF",31.88976
"575","SWA-00483",2015,"2/15/2015","2015",4.8,7.5,-11.04525,-171.0756,"Shallow","EMA",6.692913
"576","SWA-00483",2015,"2/15/2015","2015",4.8,7.5,-11.04525,-171.0756,"Shallow","Other",0.3937008
"577","SWA-00485",2015,"2/15/2015","2015",4.3,7.7,-11.05592,-171.0919,"Shallow","Total Coral",74.7368386
"578","SWA-00485",2015,"2/15/2015","2015",4.3,7.7,-11.05592,-171.0919,"Shallow","CCA",7.368421
"579","SWA-00485",2015,"2/15/2015","2015",4.3,7.7,-11.05592,-171.0919,"Shallow","UPMA",1.052632
"580","SWA-00485",2015,"2/15/2015","2015",4.3,7.7,-11.05592,-171.0919,"Shallow","TURF",15.78947
"581","SWA-00485",2015,"2/15/2015","2015",4.3,7.7,-11.05592,-171.0919,"Shallow","EMA",1.052632
"582","SWA-00485",2015,"2/15/2015","2015",4.3,7.7,-11.05592,-171.0919,"Shallow","Other",0
"583","SWA-00489",2015,"2/18/2015","2015",3.6,7,-11.05882,-171.0659,"Shallow","Total Coral",22.348485
"584","SWA-00489",2015,"2/18/2015","2015",3.6,7,-11.05882,-171.0659,"Shallow","CCA",28.78788
"585","SWA-00489",2015,"2/18/2015","2015",3.6,7,-11.05882,-171.0659,"Shallow","UPMA",4.5454548
"586","SWA-00489",2015,"2/18/2015","2015",3.6,7,-11.05882,-171.0659,"Shallow","TURF",29.92424
"587","SWA-00489",2015,"2/18/2015","2015",3.6,7,-11.05882,-171.0659,"Shallow","EMA",13.25758
"588","SWA-00489",2015,"2/18/2015","2015",3.6,7,-11.05882,-171.0659,"Shallow","Other",1.136364
"589","SWA-00493",2015,"2/20/2015","2015",3.3,7.3,-11.06057,-171.0896,"Shallow","Total Coral",49.9999978
"590","SWA-00493",2015,"2/20/2015","2015",3.3,7.3,-11.06057,-171.0896,"Shallow","CCA",10.61644
"591","SWA-00493",2015,"2/20/2015","2015",3.3,7.3,-11.06057,-171.0896,"Shallow","UPMA",1.0273973
"592","SWA-00493",2015,"2/20/2015","2015",3.3,7.3,-11.06057,-171.0896,"Shallow","TURF",34.93151
"593","SWA-00493",2015,"2/20/2015","2015",3.3,7.3,-11.06057,-171.0896,"Shallow","EMA",3.424658
"594","SWA-00493",2015,"2/20/2015","2015",3.3,7.3,-11.06057,-171.0896,"Shallow","Other",0
"595","SWA-00499",2015,"2/15/2015","2015",2.5,5.1,-11.04724,-171.069,"Shallow","Total Coral",13.0769236
"596","SWA-00499",2015,"2/15/2015","2015",2.5,5.1,-11.04724,-171.069,"Shallow","CCA",27.69231
"597","SWA-00499",2015,"2/15/2015","2015",2.5,5.1,-11.04724,-171.069,"Shallow","UPMA",3.076924
"598","SWA-00499",2015,"2/15/2015","2015",2.5,5.1,-11.04724,-171.069,"Shallow","TURF",43.46154
"599","SWA-00499",2015,"2/15/2015","2015",2.5,5.1,-11.04724,-171.069,"Shallow","EMA",12.69231
"600","SWA-00499",2015,"2/15/2015","2015",2.5,5.1,-11.04724,-171.069,"Shallow","Other",0
"601","SWA-00500",2015,"2/15/2015","2015",18.89668,24.07802,-11.05434,-171.0639,"Deep","Total Coral",46.9135756
"602","SWA-00500",2015,"2/15/2015","2015",18.89668,24.07802,-11.05434,-171.0639,"Deep","CCA",9.876543
"603","SWA-00500",2015,"2/15/2015","2015",18.89668,24.07802,-11.05434,-171.0639,"Deep","UPMA",10.6995926
"604","SWA-00500",2015,"2/15/2015","2015",18.89668,24.07802,-11.05434,-171.0639,"Deep","TURF",22.2222226
"605","SWA-00500",2015,"2/15/2015","2015",18.89668,24.07802,-11.05434,-171.0639,"Deep","EMA",10.28807
"606","SWA-00500",2015,"2/15/2015","2015",18.89668,24.07802,-11.05434,-171.0639,"Deep","Other",0
"607","SWA-00510",2015,"2/18/2015","2015",18.28711,23.16367,-11.06085,-171.0898,"Deep","Total Coral",36.9175609
"608","SWA-00510",2015,"2/18/2015","2015",18.28711,23.16367,-11.06085,-171.0898,"Deep","CCA",4.659498
"609","SWA-00510",2015,"2/18/2015","2015",18.28711,23.16367,-11.06085,-171.0898,"Deep","UPMA",20.7885258
"610","SWA-00510",2015,"2/18/2015","2015",18.28711,23.16367,-11.06085,-171.0898,"Deep","TURF",31.899645
"611","SWA-00510",2015,"2/18/2015","2015",18.28711,23.16367,-11.06085,-171.0898,"Deep","EMA",4.659498
"612","SWA-00510",2015,"2/18/2015","2015",18.28711,23.16367,-11.06085,-171.0898,"Deep","Other",1.075269
"613","SWA-00516",2015,"2/19/2015","2015",17.98232,23.16367,-11.06742,-171.0763,"Deep","Total Coral",17.8030307
"614","SWA-00516",2015,"2/19/2015","2015",17.98232,23.16367,-11.06742,-171.0763,"Deep","CCA",11.74242
"615","SWA-00516",2015,"2/19/2015","2015",17.98232,23.16367,-11.06742,-171.0763,"Deep","UPMA",35.227274
"616","SWA-00516",2015,"2/19/2015","2015",17.98232,23.16367,-11.06742,-171.0763,"Deep","TURF",23.8636358
"617","SWA-00516",2015,"2/19/2015","2015",17.98232,23.16367,-11.06742,-171.0763,"Deep","EMA",10.60606
"618","SWA-00516",2015,"2/19/2015","2015",17.98232,23.16367,-11.06742,-171.0763,"Deep","Other",0.7575758
"619","SWA-00522",2015,"2/19/2015","2015",10.36269,14.93447,-11.06358,-171.0709,"Mid","Total Coral",70.397115
"620","SWA-00522",2015,"2/19/2015","2015",10.36269,14.93447,-11.06358,-171.0709,"Mid","CCA",7.581227
"621","SWA-00522",2015,"2/19/2015","2015",10.36269,14.93447,-11.06358,-171.0709,"Mid","UPMA",4.33213
"622","SWA-00522",2015,"2/19/2015","2015",10.36269,14.93447,-11.06358,-171.0709,"Mid","TURF",14.801443
"623","SWA-00522",2015,"2/19/2015","2015",10.36269,14.93447,-11.06358,-171.0709,"Mid","EMA",2.888087
"624","SWA-00522",2015,"2/19/2015","2015",10.36269,14.93447,-11.06358,-171.0709,"Mid","Other",0
"625","SWA-00530",2015,"2/15/2015","2015",9.753124,13.71533,-11.05023,-171.0663,"Mid","Total Coral",19.230769
"626","SWA-00530",2015,"2/15/2015","2015",9.753124,13.71533,-11.05023,-171.0663,"Mid","CCA",10.48951
"627","SWA-00530",2015,"2/15/2015","2015",9.753124,13.71533,-11.05023,-171.0663,"Mid","UPMA",29.02098
"628","SWA-00530",2015,"2/15/2015","2015",9.753124,13.71533,-11.05023,-171.0663,"Mid","TURF",29.0209803
"629","SWA-00530",2015,"2/15/2015","2015",9.753124,13.71533,-11.05023,-171.0663,"Mid","EMA",12.23776
"630","SWA-00530",2015,"2/15/2015","2015",9.753124,13.71533,-11.05023,-171.0663,"Mid","Other",0
"631","SWA-00536",2015,"2/19/2015","2015",6.705273,15.84883,-11.04577,-171.0767,"Mid","Total Coral",81.8181824
"632","SWA-00536",2015,"2/19/2015","2015",6.705273,15.84883,-11.04577,-171.0767,"Mid","CCA",2.909091
"633","SWA-00536",2015,"2/19/2015","2015",6.705273,15.84883,-11.04577,-171.0767,"Mid","UPMA",5.090909
"634","SWA-00536",2015,"2/19/2015","2015",6.705273,15.84883,-11.04577,-171.0767,"Mid","TURF",6.1818184
"635","SWA-00536",2015,"2/19/2015","2015",6.705273,15.84883,-11.04577,-171.0767,"Mid","EMA",4
"636","SWA-00536",2015,"2/19/2015","2015",6.705273,15.84883,-11.04577,-171.0767,"Mid","Other",0
"637","SWA-00541",2015,"2/20/2015","2015",12.80098,15.23926,-11.06199,-171.0887,"Mid","Total Coral",38.602939
"638","SWA-00541",2015,"2/20/2015","2015",12.80098,15.23926,-11.06199,-171.0887,"Mid","CCA",5.882353
"639","SWA-00541",2015,"2/20/2015","2015",12.80098,15.23926,-11.06199,-171.0887,"Mid","UPMA",21.6911771
"640","SWA-00541",2015,"2/20/2015","2015",12.80098,15.23926,-11.06199,-171.0887,"Mid","TURF",27.941178
"641","SWA-00541",2015,"2/20/2015","2015",12.80098,15.23926,-11.06199,-171.0887,"Mid","EMA",5.882353
"642","SWA-00541",2015,"2/20/2015","2015",12.80098,15.23926,-11.06199,-171.0887,"Mid","Other",0
"643","SWA-00545",2015,"2/20/2015","2015",10.36269,15.54404,-11.06778,-171.0823,"Mid","Total Coral",23.5714309
"644","SWA-00545",2015,"2/20/2015","2015",10.36269,15.54404,-11.06778,-171.0823,"Mid","CCA",10.71429
"645","SWA-00545",2015,"2/20/2015","2015",10.36269,15.54404,-11.06778,-171.0823,"Mid","UPMA",23.2142815
"646","SWA-00545",2015,"2/20/2015","2015",10.36269,15.54404,-11.06778,-171.0823,"Mid","TURF",24.64286
"647","SWA-00545",2015,"2/20/2015","2015",10.36269,15.54404,-11.06778,-171.0823,"Mid","EMA",17.85714
"648","SWA-00545",2015,"2/20/2015","2015",10.36269,15.54404,-11.06778,-171.0823,"Mid","Other",0
"649","SWA-00546",2015,"2/18/2015","2015",7.619628,14.3249,-11.0535,-171.0922,"Mid","Total Coral",52.4647871
"650","SWA-00546",2015,"2/18/2015","2015",7.619628,14.3249,-11.0535,-171.0922,"Mid","CCA",12.32394
"651","SWA-00546",2015,"2/18/2015","2015",7.619628,14.3249,-11.0535,-171.0922,"Mid","UPMA",17.9577427
"652","SWA-00546",2015,"2/18/2015","2015",7.619628,14.3249,-11.0535,-171.0922,"Mid","TURF",7.394366
"653","SWA-00546",2015,"2/18/2015","2015",7.619628,14.3249,-11.0535,-171.0922,"Mid","EMA",7.394366
"654","SWA-00546",2015,"2/18/2015","2015",7.619628,14.3249,-11.0535,-171.0922,"Mid","Other",2.464789
"655","SWA-00559",2015,"2/20/2015","2015",4.266992,5.181347,-11.06126,-171.0686,"Shallow","Total Coral",8.992806
"656","SWA-00559",2015,"2/20/2015","2015",4.266992,5.181347,-11.06126,-171.0686,"Shallow","CCA",55.03597
"657","SWA-00559",2015,"2/20/2015","2015",4.266992,5.181347,-11.06126,-171.0686,"Shallow","UPMA",3.597122
"658","SWA-00559",2015,"2/20/2015","2015",4.266992,5.181347,-11.06126,-171.0686,"Shallow","TURF",20.8633122
"659","SWA-00559",2015,"2/20/2015","2015",4.266992,5.181347,-11.06126,-171.0686,"Shallow","EMA",9.71223
"660","SWA-00559",2015,"2/20/2015","2015",4.266992,5.181347,-11.06126,-171.0686,"Shallow","Other",1.7985612
"661","SWA-00576",2015,"2/19/2015","2015",4.571777,6.095703,-11.04814,-171.0887,"Shallow","Total Coral",54.7101435
"662","SWA-00576",2015,"2/19/2015","2015",4.571777,6.095703,-11.04814,-171.0887,"Shallow","CCA",14.49275
"663","SWA-00576",2015,"2/19/2015","2015",4.571777,6.095703,-11.04814,-171.0887,"Shallow","UPMA",1.4492758
"664","SWA-00576",2015,"2/19/2015","2015",4.571777,6.095703,-11.04814,-171.0887,"Shallow","TURF",22.4637688
"665","SWA-00576",2015,"2/19/2015","2015",4.571777,6.095703,-11.04814,-171.0887,"Shallow","EMA",6.15942
"666","SWA-00576",2015,"2/19/2015","2015",4.571777,6.095703,-11.04814,-171.0887,"Shallow","Other",0.7246376
"667","SWA-00581",2015,"2/15/2015","2015",4.571777,5.790917,-11.04692,-171.0694,"Shallow","Total Coral",10.7913667
"668","SWA-00581",2015,"2/15/2015","2015",4.571777,5.790917,-11.04692,-171.0694,"Shallow","CCA",23.74101
"669","SWA-00581",2015,"2/15/2015","2015",4.571777,5.790917,-11.04692,-171.0694,"Shallow","UPMA",2.1582735
"670","SWA-00581",2015,"2/15/2015","2015",4.571777,5.790917,-11.04692,-171.0694,"Shallow","TURF",48.20144
"671","SWA-00581",2015,"2/15/2015","2015",4.571777,5.790917,-11.04692,-171.0694,"Shallow","EMA",14.38849
"672","SWA-00581",2015,"2/15/2015","2015",4.571777,5.790917,-11.04692,-171.0694,"Shallow","Other",0.7194245
"673","SWA-00585",2015,"2/19/2015","2015",4.266992,6.095703,-11.0469,-171.0842,"Shallow","Total Coral",64.1843999
"674","SWA-00585",2015,"2/19/2015","2015",4.266992,6.095703,-11.0469,-171.0842,"Shallow","CCA",16.31206
"675","SWA-00585",2015,"2/19/2015","2015",4.266992,6.095703,-11.0469,-171.0842,"Shallow","UPMA",1.77305
"676","SWA-00585",2015,"2/19/2015","2015",4.266992,6.095703,-11.0469,-171.0842,"Shallow","TURF",12.05674
"677","SWA-00585",2015,"2/19/2015","2015",4.266992,6.095703,-11.0469,-171.0842,"Shallow","EMA",4.964539
"678","SWA-00585",2015,"2/19/2015","2015",4.266992,6.095703,-11.0469,-171.0842,"Shallow","Other",0.7092198
"679","SWA-00604",2015,"2/19/2015","2015",3.352636,5.181347,-11.06062,-171.0897,"Shallow","Total Coral",9.0252706
"680","SWA-00604",2015,"2/19/2015","2015",3.352636,5.181347,-11.06062,-171.0897,"Shallow","CCA",7.220217
"681","SWA-00604",2015,"2/19/2015","2015",3.352636,5.181347,-11.06062,-171.0897,"Shallow","UPMA",42.23827
"682","SWA-00604",2015,"2/19/2015","2015",3.352636,5.181347,-11.06062,-171.0897,"Shallow","TURF",33.213
"683","SWA-00604",2015,"2/19/2015","2015",3.352636,5.181347,-11.06062,-171.0897,"Shallow","EMA",8.303249
"684","SWA-00604",2015,"2/19/2015","2015",3.352636,5.181347,-11.06062,-171.0897,"Shallow","Other",0
"685","SWA-00606",2015,"2/20/2015","2015",4.571777,5.790917,-11.05753,-171.0912,"Shallow","Total Coral",55.7491264
"686","SWA-00606",2015,"2/20/2015","2015",4.571777,5.790917,-11.05753,-171.0912,"Shallow","CCA",25.08711
"687","SWA-00606",2015,"2/20/2015","2015",4.571777,5.790917,-11.05753,-171.0912,"Shallow","UPMA",3.8327521
"688","SWA-00606",2015,"2/20/2015","2015",4.571777,5.790917,-11.05753,-171.0912,"Shallow","TURF",10.10453
"689","SWA-00606",2015,"2/20/2015","2015",4.571777,5.790917,-11.05753,-171.0912,"Shallow","EMA",3.832753
"690","SWA-00606",2015,"2/20/2015","2015",4.571777,5.790917,-11.05753,-171.0912,"Shallow","Other",1.393728
"691","SWA-00608",2015,"2/19/2015","2015",4.266992,5.486132,-11.06414,-171.0864,"Shallow","Total Coral",62.7659598
"692","SWA-00608",2015,"2/19/2015","2015",4.266992,5.486132,-11.06414,-171.0864,"Shallow","CCA",13.12057
"693","SWA-00608",2015,"2/19/2015","2015",4.266992,5.486132,-11.06414,-171.0864,"Shallow","UPMA",2.1276599
"694","SWA-00608",2015,"2/19/2015","2015",4.266992,5.486132,-11.06414,-171.0864,"Shallow","TURF",18.08511
"695","SWA-00608",2015,"2/19/2015","2015",4.266992,5.486132,-11.06414,-171.0864,"Shallow","EMA",3.900709
"696","SWA-00608",2015,"2/19/2015","2015",4.266992,5.486132,-11.06414,-171.0864,"Shallow","Other",0
"697","SWA-00609",2015,"2/20/2015","2015",4.571777,6.400488,-11.05211,-171.0922,"Shallow","Total Coral",50.1742242
"698","SWA-00609",2015,"2/20/2015","2015",4.571777,6.400488,-11.05211,-171.0922,"Shallow","CCA",27.52613
